ExperimentName,Subject,Hunger.RESP,LastMeal.RESP,Block,Blocklist,Blocklist.Cycle,Blocklist.Sample,BlockNumber,Attribute3,CravingRating.RESP,CravingRating.RT,Effectiveness.RESP,Effectiveness.RT,Effort.RESP,Effort.RT,FoodPics,FoodStim,Image[Trial],ImageType,Procedure[Trial],Running[Trial],StratList,StratQ,StratQTrial,TrialList,TrialList.Cycle,TrialList.Sample,TrialNumber
SRS_2,919,5,2,9,1,1,1,0,reappraisal,4,5150,5,2048,2,2933,35,0074.jpg,0074.jpg,2,TrialProc,TrialList,19,reappraisal,reappraisal,13,1,13,13
SRS_2,919,5,2,9,1,1,1,0,resist,2,1821,5,3994,2,711,31,0055.jpg,0055.jpg,2,TrialProc,TrialList,41,resist,resist,14,1,14,14
SRS_2,919,5,2,9,1,1,1,0,resist,3,706,4,1644,3,3163,23,0157.jpg,0157.jpg,2,TrialProc,TrialList,40,resist,resist,15,1,15,15
SRS_2,919,5,2,9,1,1,1,0,reappraisal,1,386,5,3825,1,1285,37,0082.jpg,0082.jpg,2,TrialProc,TrialList,12,reappraisal,reappraisal,16,1,16,16
SRS_2,919,5,2,9,1,1,1,0,resist,1,343,4,2830,1,2166,15,0121.jpg,0121.jpg,1,TrialProc,TrialList,58,resist,resist,17,1,17,17
SRS_2,919,5,2,9,1,1,1,0,reappraisal,1,757,4,2062,2,1665,13,0094.jpg,0094.jpg,1,TrialProc,TrialList,27,reappraisal,reappraisal,18,1,18,18
SRS_2,919,5,2,9,1,1,1,0,reappraisal,2,1155,4,1827,3,687,52,0164.jpg,0164.jpg,3,TrialProc,TrialList,14,reappraisal,reappraisal,19,1,19,19
SRS_2,919,5,2,9,1,1,1,0,resist,3,1010,3,1668,3,3463,49,0292.jpg,0292.jpg,3,TrialProc,TrialList,55,resist,resist,20,1,20,20
SRS_2,919,5,2,10,2,1,2,20,reappraisal,2,636,4,3856,2,776,34,0062.jpg,0062.jpg,2,TrialProc,TrialList,24,reappraisal,reappraisal,1,2,21,1
SRS_2,919,5,2,10,2,1,2,20,reappraisal,6,509,3,5279,5,3549,10,0048.jpg,0048.jpg,1,TrialProc,TrialList,26,reappraisal,reappraisal,2,2,22,2
SRS_2,919,5,2,10,2,1,2,20,resist,5,1468,6,5330,5,1711,36,0080.jpg,0080.jpg,2,TrialProc,TrialList,45,resist,resist,3,2,23,3
SRS_2,919,5,2,10,2,1,2,20,resist,3,1028,5,2588,3,2630,19,0148.jpg,0148.jpg,1,TrialProc,TrialList,50,resist,resist,4,2,24,4
SRS_2,919,5,2,10,2,1,2,20,resist,2,2060,4,1000,1,3933,25,0244.jpg,0244.jpg,2,TrialProc,TrialList,48,resist,resist,5,2,25,5
SRS_2,919,5,2,10,2,1,2,20,resist,3,527,2,977,4,3660,4,0013.jpg,0013.jpg,1,TrialProc,TrialList,57,resist,resist,6,2,26,6
SRS_2,919,5,2,10,2,1,2,20,resist,4,3658,4,1713,3,2827,60,0114.jpg,0114.jpg,3,TrialProc,TrialList,56,resist,resist,7,2,27,7
SRS_2,919,5,2,10,2,1,2,20,reappraisal,1,636,1,3334,1,1865,27,0183.jpg,0183.jpg,2,TrialProc,TrialList,2,reappraisal,reappraisal,8,2,28,8
SRS_2,919,5,2,10,2,1,2,20,resist,3,616,4,1311,3,3232,39,0089.jpg,0089.jpg,2,TrialProc,TrialList,59,resist,resist,9,2,29,9
SRS_2,919,5,2,10,2,1,2,20,resist,3,1234,5,1792,3,2759,40,0090.jpg,0090.jpg,2,TrialProc,TrialList,39,resist,resist,10,2,30,10
SRS_2,919,5,2,10,2,1,2,20,resist,6,1784,4,3958,5,2148,14,0117.jpg,0117.jpg,1,TrialProc,TrialList,38,resist,resist,11,2,31,11
SRS_2,919,5,2,10,2,1,2,20,resist,4,2207,5,3245,4,3714,33,0060.jpg,0060.jpg,2,TrialProc,TrialList,44,resist,resist,12,2,32,12
SRS_2,919,5,2,10,2,1,2,20,reappraisal,2,299,4,1163,3,1812,17,0128.jpg,0128.jpg,1,TrialProc,TrialList,5,reappraisal,reappraisal,13,2,33,13
SRS_2,919,5,2,10,2,1,2,20,reappraisal,4,1108,4,3754,4,745,8,0042.jpg,0042.jpg,1,TrialProc,TrialList,3,reappraisal,reappraisal,14,2,34,14
SRS_2,919,5,2,10,2,1,2,20,resist,5,539,2,6720,4,976,6,0027.jpg,0027.jpg,1,TrialProc,TrialList,34,resist,resist,15,2,35,15
SRS_2,919,5,2,10,2,1,2,20,resist,4,1187,3,2764,4,4504,46,0120.jpg,0120.jpg,3,TrialProc,TrialList,42,resist,resist,16,2,36,16
SRS_2,919,5,2,10,2,1,2,20,resist,5,637,3,3220,5,2004,53,0165.jpg,0165.jpg,3,TrialProc,TrialList,53,resist,resist,17,2,37,17
SRS_2,919,5,2,10,2,1,2,20,resist,1,427,2,4176,1,9033,11,0021.jpg,0021.jpg,1,TrialProc,TrialList,37,resist,resist,18,2,38,18
SRS_2,919,5,2,10,2,1,2,20,resist,1,449,3,2683,1,878,29,0189.jpg,0189.jpg,2,TrialProc,TrialList,52,resist,resist,19,2,39,19
SRS_2,919,5,2,10,2,1,2,20,resist,3,487,4,2432,4,5675,22,0155.jpg,0155.jpg,2,TrialProc,TrialList,46,resist,resist,20,2,40,20
SRS_2,919,5,2,11,3,1,3,40,reappraisal,6,422,3,2365,5,2048,58,0441.jpg,0441.jpg,3,TrialProc,TrialList,21,reappraisal,reappraisal,1,3,41,1
SRS_2,919,5,2,11,3,1,3,40,resist,6,1079,5,6674,4,519,43,0106.jpg,0106.jpg,3,TrialProc,TrialList,35,resist,resist,2,3,42,2
SRS_2,919,5,2,11,3,1,3,40,reappraisal,4,3279,6,2644,4,1280,2,0007.jpg,0007.jpg,1,TrialProc,TrialList,30,reappraisal,reappraisal,3,3,43,3
SRS_2,919,5,2,11,3,1,3,40,resist,1,306,7,1691,2,1970,21,0193.jpg,0193.jpg,2,TrialProc,TrialList,43,resist,resist,4,3,44,4
SRS_2,919,5,2,11,3,1,3,40,resist,4,255,6,631,3,2316,41,0097.jpg,0097.jpg,3,TrialProc,TrialList,36,resist,resist,5,3,45,5
SRS_2,919,5,2,11,3,1,3,40,reappraisal,3,685,6,1611,4,1895,7,0036.jpg,0036.jpg,1,TrialProc,TrialList,20,reappraisal,reappraisal,6,3,46,6
SRS_2,919,5,2,11,3,1,3,40,resist,3,538,2,1806,6,6698,38,0083.jpg,0083.jpg,2,TrialProc,TrialList,54,resist,resist,7,3,47,7
SRS_2,919,5,2,11,3,1,3,40,reappraisal,4,2118,6,4292,4,2629,18,0138.jpg,0138.jpg,1,TrialProc,TrialList,29,reappraisal,reappraisal,8,3,48,8
SRS_2,919,5,2,11,3,1,3,40,reappraisal,5,384,6,1541,5,806,24,0400.jpg,0400.jpg,2,TrialProc,TrialList,13,reappraisal,reappraisal,9,3,49,9
SRS_2,919,5,2,11,3,1,3,40,resist,1,623,3,4486,2,2182,12,0063.jpg,0063.jpg,1,TrialProc,TrialList,31,resist,resist,10,3,50,10
SRS_2,919,5,2,11,3,1,3,40,reappraisal,5,347,6,1892,5,4096,56,0293.jpg,0293.jpg,3,TrialProc,TrialList,10,reappraisal,reappraisal,11,3,51,11
SRS_2,919,5,2,11,3,1,3,40,resist,1,374,2,2284,1,3446,47,0132.jpg,0132.jpg,3,TrialProc,TrialList,51,resist,resist,12,3,52,12
SRS_2,919,5,2,11,3,1,3,40,reappraisal,3,591,5,2974,2,1940,42,0103.jpg,0103.jpg,3,TrialProc,TrialList,22,reappraisal,reappraisal,13,3,53,13
SRS_2,919,5,2,11,3,1,3,40,reappraisal,1,542,5,432,1,984,28,0186.jpg,0186.jpg,2,TrialProc,TrialList,15,reappraisal,reappraisal,14,3,54,14
SRS_2,919,5,2,11,3,1,3,40,resist,1,519,2,2784,1,2407,45,0111.jpg,0111.jpg,3,TrialProc,TrialList,49,resist,resist,15,3,55,15
SRS_2,919,5,2,11,3,1,3,40,resist,4,439,3,2209,4,3236,32,0056.jpg,0056.jpg,2,TrialProc,TrialList,32,resist,resist,16,3,56,16
SRS_2,919,5,2,11,3,1,3,40,reappraisal,1,520,4,3757,1,1755,26,0180.jpg,0180.jpg,2,TrialProc,TrialList,11,reappraisal,reappraisal,17,3,57,17
SRS_2,919,5,2,11,3,1,3,40,reappraisal,4,518,5,2218,2,2895,20,0150.jpg,0150.jpg,1,TrialProc,TrialList,16,reappraisal,reappraisal,18,3,58,18
SRS_2,919,5,2,11,3,1,3,40,resist,3,1010,2,1796,3,3696,3,0009.jpg,0009.jpg,1,TrialProc,TrialList,60,resist,resist,19,3,59,19
SRS_2,919,5,2,11,3,1,3,40,reappraisal,1,531,6,1228,1,1238,55,0182.jpg,0182.jpg,3,TrialProc,TrialList,7,reappraisal,reappraisal,20,3,60,20
SRS_2,1029,6,3,9,1,1,1,0,resist,6,2853,3,9865,7,4068,29,0189.jpg,0189.jpg,2,TrialProc,TrialList,60,resist,resist,1,1,1,1
SRS_2,1029,6,3,9,1,1,1,0,reappraisal,4,3775,3,5930,4,5527,36,0080.jpg,0080.jpg,2,TrialProc,TrialList,12,reappraisal,reappraisal,2,1,2,2
SRS_2,1029,6,3,9,1,1,1,0,resist,1,4309,4,5660,2,5921,3,0009.jpg,0009.jpg,1,TrialProc,TrialList,48,resist,resist,3,1,3,3
SRS_2,1029,6,3,9,1,1,1,0,resist,3,4137,4,3163,4,4095,27,0183.jpg,0183.jpg,2,TrialProc,TrialList,55,resist,resist,4,1,4,4
SRS_2,1029,6,3,9,1,1,1,0,resist,4,3172,3,4519,3,9416,20,0150.jpg,0150.jpg,1,TrialProc,TrialList,41,resist,resist,5,1,5,5
SRS_2,1029,6,3,9,1,1,1,0,reappraisal,7,1219,2,2438,7,4649,33,0060.jpg,0060.jpg,2,TrialProc,TrialList,29,reappraisal,reappraisal,6,1,6,6
SRS_2,1029,6,3,9,1,1,1,0,resist,4,2180,3,3266,6,2518,43,0106.jpg,0106.jpg,3,TrialProc,TrialList,42,resist,resist,7,1,7,7
SRS_2,1029,6,3,9,1,1,1,0,reappraisal,2,1943,5,2835,2,7003,39,0089.jpg,0089.jpg,2,TrialProc,TrialList,10,reappraisal,reappraisal,8,1,8,8
SRS_2,1029,6,3,9,1,1,1,0,resist,7,1378,3,1139,7,4477,53,0165.jpg,0165.jpg,3,TrialProc,TrialList,36,resist,resist,9,1,9,9
SRS_2,1029,6,3,9,1,1,1,0,reappraisal,7,1724,2,1290,7,1702,5,0016.jpg,0016.jpg,1,TrialProc,TrialList,22,reappraisal,reappraisal,10,1,10,10
SRS_2,1029,6,3,9,1,1,1,0,reappraisal,6,1494,3,2766,6,3198,14,0117.jpg,0117.jpg,1,TrialProc,TrialList,25,reappraisal,reappraisal,11,1,11,11
SRS_2,1029,6,3,9,1,1,1,0,resist,1,2463,3,6102,1,1973,47,0132.jpg,0132.jpg,3,TrialProc,TrialList,37,resist,resist,12,1,12,12
SRS_2,1029,6,3,9,1,1,1,0,reappraisal,1,1362,3,2668,1,3879,44,0514.jpg,0514.jpg,3,TrialProc,TrialList,8,reappraisal,reappraisal,13,1,13,13
SRS_2,1029,6,3,9,1,1,1,0,reappraisal,7,1113,3,5221,6,7097,60,0114.jpg,0114.jpg,3,TrialProc,TrialList,20,reappraisal,reappraisal,14,1,14,14
SRS_2,1029,6,3,9,1,1,1,0,resist,2,1819,3,4304,1,1576,10,0048.jpg,0048.jpg,1,TrialProc,TrialList,56,resist,resist,15,1,15,15
SRS_2,1029,6,3,9,1,1,1,0,reappraisal,3,3436,2,5903,2,11099,54,0173.jpg,0173.jpg,3,TrialProc,TrialList,14,reappraisal,reappraisal,16,1,16,16
SRS_2,1029,6,3,9,1,1,1,0,resist,1,1595,2,4283,2,2504,9,0043.jpg,0043.jpg,1,TrialProc,TrialList,44,resist,resist,17,1,17,17
SRS_2,1029,6,3,9,1,1,1,0,resist,7,1776,4,6384,7,5300,2,0007.jpg,0007.jpg,1,TrialProc,TrialList,57,resist,resist,18,1,18,18
SRS_2,1029,6,3,9,1,1,1,0,resist,2,2449,2,5897,3,3360,50,0331.jpg,0331.jpg,3,TrialProc,TrialList,46,resist,resist,19,1,19,19
SRS_2,1029,6,3,9,1,1,1,0,reappraisal,6,3621,4,4086,7,1923,1,0006.jpg,0006.jpg,1,TrialProc,TrialList,19,reappraisal,reappraisal,20,1,20,20
SRS_2,1029,6,3,10,2,1,2,20,reappraisal,3,2876,3,4207,4,1424,28,0186.jpg,0186.jpg,2,TrialProc,TrialList,3,reappraisal,reappraisal,1,2,21,1
SRS_2,1029,6,3,10,2,1,2,20,resist,7,1678,4,1867,6,1846,30,0049.jpg,0049.jpg,2,TrialProc,TrialList,38,resist,resist,2,2,22,2
SRS_2,1029,6,3,10,2,1,2,20,reappraisal,4,2600,4,1344,4,2393,51,0163.jpg,0163.jpg,3,TrialProc,TrialList,21,reappraisal,reappraisal,3,2,23,3
SRS_2,1029,6,3,10,2,1,2,20,resist,2,602,3,1658,3,2245,57,0357.jpg,0357.jpg,3,TrialProc,TrialList,39,resist,resist,4,2,24,4
SRS_2,1029,6,3,10,2,1,2,20,reappraisal,7,399,4,4924,5,2180,42,0103.jpg,0103.jpg,3,TrialProc,TrialList,16,reappraisal,reappraisal,5,2,25,5
SRS_2,1029,6,3,10,2,1,2,20,resist,5,1303,4,7459,4,4854,49,0292.jpg,0292.jpg,3,TrialProc,TrialList,51,resist,resist,6,2,26,6
SRS_2,1029,6,3,10,2,1,2,20,reappraisal,5,1489,4,1220,5,3237,23,0157.jpg,0157.jpg,2,TrialProc,TrialList,30,reappraisal,reappraisal,7,2,27,7
SRS_2,1029,6,3,10,2,1,2,20,resist,7,667,5,1128,5,4575,45,0111.jpg,0111.jpg,3,TrialProc,TrialList,35,resist,resist,8,2,28,8
SRS_2,1029,6,3,10,2,1,2,20,resist,7,354,3,1344,7,4459,56,0293.jpg,0293.jpg,3,TrialProc,TrialList,59,resist,resist,9,2,29,9
SRS_2,1029,6,3,10,2,1,2,20,reappraisal,1,570,3,5717,2,3705,26,0180.jpg,0180.jpg,2,TrialProc,TrialList,28,reappraisal,reappraisal,10,2,30,10
SRS_2,1029,6,3,10,2,1,2,20,reappraisal,2,1080,4,1344,3,5909,19,0148.jpg,0148.jpg,1,TrialProc,TrialList,2,reappraisal,reappraisal,11,2,31,11
SRS_2,1029,6,3,10,2,1,2,20,resist,6,386,4,3653,7,1764,58,0441.jpg,0441.jpg,3,TrialProc,TrialList,52,resist,resist,12,2,32,12
SRS_2,1029,6,3,10,2,1,2,20,reappraisal,4,3515,5,5532,3,11304,59,0465.jpg,0465.jpg,3,TrialProc,TrialList,4,reappraisal,reappraisal,13,2,33,13
SRS_2,1029,6,3,10,2,1,2,20,reappraisal,2,1847,3,1830,3,4972,8,0042.jpg,0042.jpg,1,TrialProc,TrialList,15,reappraisal,reappraisal,14,2,34,14
SRS_2,1029,6,3,10,2,1,2,20,reappraisal,1,2892,6,1708,1,1729,37,0082.jpg,0082.jpg,2,TrialProc,TrialList,7,reappraisal,reappraisal,15,2,35,15
SRS_2,1029,6,3,10,2,1,2,20,resist,2,1567,3,988,2,2738,6,0027.jpg,0027.jpg,1,TrialProc,TrialList,40,resist,resist,16,2,36,16
SRS_2,1029,6,3,10,2,1,2,20,reappraisal,6,764,5,1545,5,4644,18,0138.jpg,0138.jpg,1,TrialProc,TrialList,26,reappraisal,reappraisal,17,2,37,17
SRS_2,1029,6,3,10,2,1,2,20,reappraisal,2,4659,3,7457,2,1318,48,0166.jpg,0166.jpg,3,TrialProc,TrialList,13,reappraisal,reappraisal,18,2,38,18
SRS_2,1029,6,3,10,2,1,2,20,resist,7,1799,4,2700,4,5212,52,0164.jpg,0164.jpg,3,TrialProc,TrialList,34,resist,resist,19,2,39,19
SRS_2,1029,6,3,10,2,1,2,20,reappraisal,7,1655,5,1264,6,1151,38,0083.jpg,0083.jpg,2,TrialProc,TrialList,24,reappraisal,reappraisal,20,2,40,20
SRS_2,1029,6,3,11,3,1,3,40,resist,6,2068,3,1248,5,1242,40,0090.jpg,0090.jpg,2,TrialProc,TrialList,43,resist,resist,1,3,41,1
SRS_2,1029,6,3,11,3,1,3,40,reappraisal,3,3093,5,1483,2,1646,7,0036.jpg,0036.jpg,1,TrialProc,TrialList,17,reappraisal,reappraisal,2,3,42,2
SRS_2,1029,6,3,11,3,1,3,40,resist,2,3296,6,2900,3,5796,13,0094.jpg,0094.jpg,1,TrialProc,TrialList,31,resist,resist,3,3,43,3
SRS_2,1029,6,3,11,3,1,3,40,resist,2,1760,5,6013,2,2247,4,0013.jpg,0013.jpg,1,TrialProc,TrialList,58,resist,resist,4,3,44,4
SRS_2,1029,6,3,11,3,1,3,40,reappraisal,1,668,4,4083,2,1120,25,0244.jpg,0244.jpg,2,TrialProc,TrialList,27,reappraisal,reappraisal,5,3,45,5
SRS_2,1029,6,3,11,3,1,3,40,reappraisal,3,744,4,867,2,5695,31,0055.jpg,0055.jpg,2,TrialProc,TrialList,18,reappraisal,reappraisal,6,3,46,6
SRS_2,1029,6,3,11,3,1,3,40,resist,7,888,5,882,6,2636,11,0021.jpg,0021.jpg,1,TrialProc,TrialList,49,resist,resist,7,3,47,7
SRS_2,1029,6,3,11,3,1,3,40,resist,6,3159,3,3640,3,7759,41,0097.jpg,0097.jpg,3,TrialProc,TrialList,47,resist,resist,8,3,48,8
SRS_2,1029,6,3,11,3,1,3,40,resist,3,766,3,1466,3,6077,15,0121.jpg,0121.jpg,1,TrialProc,TrialList,32,resist,resist,9,3,49,9
SRS_2,1029,6,3,11,3,1,3,40,resist,7,279,4,1486,7,682,24,0400.jpg,0400.jpg,2,TrialProc,TrialList,54,resist,resist,10,3,50,10
SRS_2,1029,6,3,11,3,1,3,40,resist,3,843,2,1805,3,831,34,0062.jpg,0062.jpg,2,TrialProc,TrialList,45,resist,resist,11,3,51,11
SRS_2,1029,6,3,11,3,1,3,40,reappraisal,3,1564,5,1220,3,854,35,0074.jpg,0074.jpg,2,TrialProc,TrialList,9,reappraisal,reappraisal,12,3,52,12
SRS_2,1029,6,3,11,3,1,3,40,reappraisal,4,1459,5,446,7,2215,55,0182.jpg,0182.jpg,3,TrialProc,TrialList,11,reappraisal,reappraisal,13,3,53,13
SRS_2,1029,6,3,11,3,1,3,40,reappraisal,6,900,5,1879,6,1366,12,0063.jpg,0063.jpg,1,TrialProc,TrialList,1,reappraisal,reappraisal,14,3,54,14
SRS_2,1029,6,3,11,3,1,3,40,resist,7,324,5,2425,4,5243,17,0128.jpg,0128.jpg,1,TrialProc,TrialList,53,resist,resist,15,3,55,15
SRS_2,1029,6,3,11,3,1,3,40,resist,2,3336,3,453,2,922,21,0193.jpg,0193.jpg,2,TrialProc,TrialList,33,resist,resist,16,3,56,16
SRS_2,1029,6,3,11,3,1,3,40,reappraisal,4,755,6,2664,4,1375,16,0124.jpg,0124.jpg,1,TrialProc,TrialList,5,reappraisal,reappraisal,17,3,57,17
SRS_2,1029,6,3,11,3,1,3,40,resist,3,2421,4,3144,3,7258,22,0155.jpg,0155.jpg,2,TrialProc,TrialList,50,resist,resist,18,3,58,18
SRS_2,1029,6,3,11,3,1,3,40,reappraisal,7,1202,3,2186,6,4844,46,0120.jpg,0120.jpg,3,TrialProc,TrialList,23,reappraisal,reappraisal,19,3,59,19
SRS_2,1029,6,3,11,3,1,3,40,reappraisal,2,827,2,1245,2,1122,32,0056.jpg,0056.jpg,2,TrialProc,TrialList,6,reappraisal,reappraisal,20,3,60,20
SRS_2,1112,5,4,9,1,1,1,0,reappraisal,4,2659,7,10355,2,2953,46,0120.jpg,0120.jpg,3,TrialProc,TrialList,27,reappraisal,reappraisal,1,1,1,1
SRS_2,1112,5,4,9,1,1,1,0,resist,1,1845,1,5393,1,3527,11,0021.jpg,0021.jpg,1,TrialProc,TrialList,32,resist,resist,2,1,2,2
SRS_2,1112,5,4,9,1,1,1,0,resist,5,3617,2,3487,5,7923,54,0173.jpg,0173.jpg,3,TrialProc,TrialList,57,resist,resist,3,1,3,3
SRS_2,1112,5,4,9,1,1,1,0,resist,5,3923,2,6906,2,5869,52,0164.jpg,0164.jpg,3,TrialProc,TrialList,39,resist,resist,4,1,4,4
SRS_2,1112,5,4,9,1,1,1,0,resist,7,1318,2,4312,2,5150,39,0089.jpg,0089.jpg,2,TrialProc,TrialList,43,resist,resist,5,1,5,5
SRS_2,1112,5,4,9,1,1,1,0,resist,3,2251,2,2648,2,4442,2,0007.jpg,0007.jpg,1,TrialProc,TrialList,31,resist,resist,6,1,6,6
SRS_2,1112,5,4,9,1,1,1,0,reappraisal,1,1182,1,890,1,2061,28,0186.jpg,0186.jpg,2,TrialProc,TrialList,19,reappraisal,reappraisal,7,1,7,7
SRS_2,1112,5,4,9,1,1,1,0,reappraisal,5,2702,7,5191,3,5382,31,0055.jpg,0055.jpg,2,TrialProc,TrialList,21,reappraisal,reappraisal,8,1,8,8
SRS_2,1112,5,4,9,1,1,1,0,reappraisal,2,3351,3,5501,2,5547,26,0180.jpg,0180.jpg,2,TrialProc,TrialList,17,reappraisal,reappraisal,9,1,9,9
SRS_2,1112,5,4,9,1,1,1,0,reappraisal,6,2689,6,4344,3,5291,41,0097.jpg,0097.jpg,3,TrialProc,TrialList,16,reappraisal,reappraisal,10,1,10,10
SRS_2,1112,5,4,9,1,1,1,0,resist,1,2034,1,1415,1,5057,55,0182.jpg,0182.jpg,3,TrialProc,TrialList,52,resist,resist,11,1,11,11
SRS_2,1112,5,4,9,1,1,1,0,reappraisal,7,1678,7,6790,3,4173,37,0082.jpg,0082.jpg,2,TrialProc,TrialList,30,reappraisal,reappraisal,12,1,12,12
SRS_2,1112,5,4,9,1,1,1,0,reappraisal,5,2327,5,4096,1,1824,48,0166.jpg,0166.jpg,3,TrialProc,TrialList,4,reappraisal,reappraisal,13,1,13,13
SRS_2,1112,5,4,9,1,1,1,0,resist,7,1348,5,8857,7,2726,8,0042.jpg,0042.jpg,1,TrialProc,TrialList,40,resist,resist,14,1,14,14
SRS_2,1112,5,4,9,1,1,1,0,reappraisal,2,3063,3,5767,4,9233,60,0114.jpg,0114.jpg,3,TrialProc,TrialList,12,reappraisal,reappraisal,15,1,15,15
SRS_2,1112,5,4,9,1,1,1,0,resist,2,1545,3,3715,2,4005,22,0155.jpg,0155.jpg,2,TrialProc,TrialList,59,resist,resist,16,1,16,16
SRS_2,1112,5,4,9,1,1,1,0,resist,6,1943,6,3730,2,5462,44,0514.jpg,0514.jpg,3,TrialProc,TrialList,54,resist,resist,17,1,17,17
SRS_2,1112,5,4,9,1,1,1,0,reappraisal,7,1781,5,3933,5,3531,36,0080.jpg,0080.jpg,2,TrialProc,TrialList,14,reappraisal,reappraisal,18,1,18,18
SRS_2,1112,5,4,9,1,1,1,0,reappraisal,7,1696,4,1609,7,4910,56,0293.jpg,0293.jpg,3,TrialProc,TrialList,13,reappraisal,reappraisal,19,1,19,19
SRS_2,1112,5,4,9,1,1,1,0,resist,6,1616,6,2155,5,5269,18,0138.jpg,0138.jpg,1,TrialProc,TrialList,34,resist,resist,20,1,20,20
SRS_2,1112,5,4,10,2,1,2,20,resist,7,1502,4,4285,5,5381,9,0043.jpg,0043.jpg,1,TrialProc,TrialList,45,resist,resist,1,2,21,1
SRS_2,1112,5,4,10,2,1,2,20,resist,6,3322,5,4182,4,6256,14,0117.jpg,0117.jpg,1,TrialProc,TrialList,53,resist,resist,2,2,22,2
SRS_2,1112,5,4,10,2,1,2,20,resist,3,1311,2,2263,2,2916,30,0049.jpg,0049.jpg,2,TrialProc,TrialList,38,resist,resist,3,2,23,3
SRS_2,1112,5,4,10,2,1,2,20,resist,2,1140,2,1656,2,2042,40,0090.jpg,0090.jpg,2,TrialProc,TrialList,60,resist,resist,4,2,24,4
SRS_2,1112,5,4,10,2,1,2,20,resist,2,925,1,4731,1,3853,12,0063.jpg,0063.jpg,1,TrialProc,TrialList,46,resist,resist,5,2,25,5
SRS_2,1112,5,4,10,2,1,2,20,reappraisal,5,1814,5,1825,3,9076,59,0465.jpg,0465.jpg,3,TrialProc,TrialList,5,reappraisal,reappraisal,6,2,26,6
SRS_2,1112,5,4,10,2,1,2,20,reappraisal,3,2327,5,998,3,1789,29,0189.jpg,0189.jpg,2,TrialProc,TrialList,28,reappraisal,reappraisal,7,2,27,7
SRS_2,1112,5,4,10,2,1,2,20,reappraisal,1,613,1,2283,1,1529,34,0062.jpg,0062.jpg,2,TrialProc,TrialList,3,reappraisal,reappraisal,8,2,28,8
SRS_2,1112,5,4,10,2,1,2,20,resist,3,2223,2,1354,2,4769,17,0128.jpg,0128.jpg,1,TrialProc,TrialList,51,resist,resist,9,2,29,9
SRS_2,1112,5,4,10,2,1,2,20,reappraisal,3,5307,4,3681,2,3477,10,0048.jpg,0048.jpg,1,TrialProc,TrialList,26,reappraisal,reappraisal,10,2,30,10
SRS_2,1112,5,4,10,2,1,2,20,reappraisal,4,2174,5,2357,2,4364,20,0150.jpg,0150.jpg,1,TrialProc,TrialList,20,reappraisal,reappraisal,11,2,31,11
SRS_2,1112,5,4,10,2,1,2,20,resist,6,1342,3,5271,3,4125,4,0013.jpg,0013.jpg,1,TrialProc,TrialList,58,resist,resist,12,2,32,12
SRS_2,1112,5,4,10,2,1,2,20,reappraisal,2,620,3,2375,2,3307,13,0094.jpg,0094.jpg,1,TrialProc,TrialList,18,reappraisal,reappraisal,13,2,33,13
SRS_2,1112,5,4,10,2,1,2,20,reappraisal,7,1576,6,4770,5,2894,45,0111.jpg,0111.jpg,3,TrialProc,TrialList,23,reappraisal,reappraisal,14,2,34,14
SRS_2,1112,5,4,10,2,1,2,20,reappraisal,5,2075,6,728,5,2109,35,0074.jpg,0074.jpg,2,TrialProc,TrialList,24,reappraisal,reappraisal,15,2,35,15
SRS_2,1112,5,4,10,2,1,2,20,resist,4,2723,4,2067,2,3336,50,0331.jpg,0331.jpg,3,TrialProc,TrialList,37,resist,resist,16,2,36,16
SRS_2,1112,5,4,10,2,1,2,20,reappraisal,1,2224,1,419,1,1037,25,0244.jpg,0244.jpg,2,TrialProc,TrialList,11,reappraisal,reappraisal,17,2,37,17
SRS_2,1112,5,4,10,2,1,2,20,reappraisal,7,586,7,1038,5,5031,43,0106.jpg,0106.jpg,3,TrialProc,TrialList,25,reappraisal,reappraisal,18,2,38,18
SRS_2,1112,5,4,10,2,1,2,20,resist,7,1252,2,3791,7,3765,53,0165.jpg,0165.jpg,3,TrialProc,TrialList,55,resist,resist,19,2,39,19
SRS_2,1112,5,4,10,2,1,2,20,resist,2,2463,1,1187,1,2046,15,0121.jpg,0121.jpg,1,TrialProc,TrialList,49,resist,resist,20,2,40,20
SRS_2,1112,5,4,11,3,1,3,40,reappraisal,7,1278,7,2568,4,7225,51,0163.jpg,0163.jpg,3,TrialProc,TrialList,9,reappraisal,reappraisal,1,3,41,1
SRS_2,1112,5,4,11,3,1,3,40,reappraisal,5,2913,7,1231,4,3733,7,0036.jpg,0036.jpg,1,TrialProc,TrialList,8,reappraisal,reappraisal,2,3,42,2
SRS_2,1112,5,4,11,3,1,3,40,resist,4,1918,4,1346,2,4927,33,0060.jpg,0060.jpg,2,TrialProc,TrialList,44,resist,resist,3,3,43,3
SRS_2,1112,5,4,11,3,1,3,40,reappraisal,7,1852,6,1152,5,2417,5,0016.jpg,0016.jpg,1,TrialProc,TrialList,22,reappraisal,reappraisal,4,3,44,4
SRS_2,1112,5,4,11,3,1,3,40,resist,4,1849,3,1055,4,3957,57,0357.jpg,0357.jpg,3,TrialProc,TrialList,47,resist,resist,5,3,45,5
SRS_2,1112,5,4,11,3,1,3,40,resist,3,1124,2,6215,2,2949,49,0292.jpg,0292.jpg,3,TrialProc,TrialList,41,resist,resist,6,3,46,6
